school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;subject
GP;M;16;R;GT3;T;2;3;other;other;course;mother;2;4;0;no;no;no;no;yes;yes;yes;no;5;3;3;1;1;5;0;12;15;14;oracle
GP;F;16;U;GT3;T;3;3;at_home;other;reputation;mother;2;2;0;yes;yes;yes;no;yes;yes;yes;yes;4;2;1;1;2;3;0;7;7;7;oracle
MS;F;18;R;GT3;T;2;1;at_home;health;other;mother;1;3;0;no;yes;yes;yes;yes;yes;no;yes;4;3;2;1;1;3;0;6;4;6;oracle
GP;M;18;U;GT3;T;2;4;other;other;other;mother;2;2;1;no;yes;no;no;no;yes;yes;yes;5;3;5;1;4;1;1;9;8;9;oracle
GP;M;17;U;GT3;T;3;3;services;other;home;mother;2;3;0;no;yes;yes;no;yes;yes;yes;no;5;2;3;1;5;1;9;14;16;16;oracle
GP;F;20;U;GT3;T;2;1;other;services;course;mother;1;1;2;no;no;yes;yes;no;yes;yes;yes;4;3;5;2;3;3;0;5;3;5;oracle
GP;M;16;U;LE3;A;3;4;at_home;other;other;mother;2;4;0;no;no;no;yes;yes;yes;no;yes;2;4;2;1;3;2;2;14;16;14;oracle
GP;M;16;U;LE3;T;1;3;at_home;other;reputation;mother;1;3;1;no;no;no;no;no;yes;yes;no;4;4;2;1;2;2;0;13;11;14;oracle
MS;M;16;U;GT3;T;2;2;at_home;other;reputation;mother;1;3;1;yes;yes;no;no;no;yes;yes;yes;5;3;3;1;4;3;5;5;3;7;oracle
GP;M;18;U;GT3;T;1;2;at_home;other;reputation;mother;1;1;0;no;yes;no;no;no;yes;yes;no;3;4;2;1;1;1;0;10;6;6;oracle
GP;M;16;U;GT3;T;3;1;other;other;reputation;other;1;3;0;no;yes;no;yes;no;yes;yes;yes;4;3;4;1;5;5;2;3;0;5;oracle
MS;F;19;U;GT3;T;2;3;health;health;course;father;4;3;0;no;no;no;no;yes;yes;no;no;3;3;2;1;4;3;6;7;7;13;oracle
GP;M;16;U;GT3;T;4;2;teacher;other;course;other;1;1;3;no;yes;no;no;yes;yes;yes;no;4;3;4;1;2;5;0;12;12;15;oracle
GP;F;16;R;GT3;A;1;2;other;other;reputation;mother;1;2;1;no;no;yes;no;yes;yes;yes;no;5;2;2;1;1;3;0;9;9;11;oracle
GP;F;16;U;LE3;T;3;2;health;other;course;mother;1;2;2;no;yes;no;yes;yes;yes;yes;yes;3;2;2;3;2;5;1;7;7;7;oracle
GP;M;16;U;LE3;T;4;4;other;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;5;5;1;1;2;3;11;13;15;oracle
GP;F;16;U;GT3;T;4;3;services;services;other;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;3;3;2;1;4;1;1;10;10;12;oracle
GP;M;16;R;GT3;T;3;4;health;other;home;father;1;1;0;no;yes;yes;no;yes;yes;yes;no;2;5;2;1;2;5;0;13;11;9;oracle
GP;F;16;U;GT3;T;2;1;other;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;4;1;1;5;0;4;4;6;oracle
GP;M;19;R;LE3;T;3;1;services;services;other;mother;1;2;1;no;yes;yes;yes;yes;yes;yes;no;3;2;3;2;4;5;3;12;13;10;oracle
MS;F;17;U;GT3;T;2;3;other;services;other;father;1;3;0;no;yes;no;yes;yes;no;yes;yes;4;2;4;1;1;2;4;5;4;7;oracle
GP;F;16;U;GT3;A;2;1;services;other;home;mother;1;2;0;no;no;no;no;no;yes;yes;yes;4;3;2;2;1;4;0;13;11;12;oracle
GP;M;17;U;GT3;T;4;1;health;services;course;father;1;4;0;no;yes;no;yes;yes;yes;yes;no;3;4;3;1;1;2;0;16;16;12;oracle
GP;F;17;U;GT3;T;4;4;health;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;5;4;4;1;4;5;25;7;7;10;oracle
GP;M;17;U;GT3;T;4;3;teacher;services;other;father;1;2;0;no;yes;no;no;yes;yes;yes;no;5;5;1;1;4;4;10;11;10;10;oracle
GP;M;15;U;GT3;A;3;3;health;services;home;mother;2;3;0;no;yes;no;no;yes;yes;no;no;3;2;2;1;2;3;0;10;8;11;oracle
GP;F;16;U;GT3;T;3;3;other;other;home;mother;1;2;0;no;yes;yes;yes;yes;yes;no;no;5;3;3;1;1;5;1;13;13;10;oracle
GP;M;21;U;GT3;A;4;2;teacher;services;home;mother;2;2;0;no;yes;yes;no;no;yes;yes;no;5;3;5;1;4;5;0;5;6;8;oracle
MS;F;16;U;LE3;T;2;1;at_home;services;home;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;2;1;1;4;0;11;8;5;oracle
GP;M;18;U;LE3;T;2;4;other;services;home;mother;1;4;0;no;yes;yes;no;yes;yes;yes;no;4;4;3;1;3;3;9;12;12;15;oracle
GP;M;18;R;GT3;T;4;2;other;at_home;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;no;yes;5;3;3;1;3;5;3;5;6;7;oracle
GP;F;15;U;LE3;T;2;2;health;health;course;father;1;4;0;no;no;no;yes;yes;yes;no;no;4;2;4;1;5;3;3;8;10;11;oracle
MS;M;16;U;GT3;T;3;3;at_home;other;home;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;5;2;2;3;5;2;17;18;17;oracle
GP;F;17;U;GT3;T;1;2;other;other;reputation;mother;2;1;0;no;no;no;no;yes;yes;yes;no;3;2;2;1;1;4;0;17;18;17;oracle
GP;F;17;R;GT3;T;3;4;at_home;services;course;mother;1;1;0;no;yes;yes;yes;no;yes;yes;no;5;3;2;4;2;3;0;8;10;9;oracle
GP;F;17;U;GT3;T;1;4;services;teacher;course;other;2;1;0;no;no;no;no;yes;yes;yes;no;1;4;2;1;1;3;0;8;7;8;oracle
GP;F;18;U;GT3;T;3;2;services;teacher;reputation;mother;1;2;1;no;no;yes;yes;yes;yes;yes;yes;4;1;2;1;1;1;0;5;3;5;oracle
GP;F;18;U;GT3;T;4;4;teacher;other;course;mother;2;3;0;no;yes;no;no;yes;yes;yes;yes;4;2;2;1;2;5;8;13;17;17;oracle
GP;F;17;U;GT3;A;4;3;other;services;course;mother;2;2;3;no;yes;yes;no;yes;yes;yes;no;4;3;2;1;1;4;22;16;13;15;oracle
GP;M;17;U;LE3;T;4;2;services;services;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;5;3;5;3;4;3;8;14;12;13;oracle
GP;F;16;U;LE3;T;3;1;services;other;course;mother;1;2;1;no;yes;yes;no;yes;yes;yes;yes;1;5;2;3;4;5;0;13;11;9;oracle
GP;F;16;U;LE3;T;2;3;other;services;course;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;5;3;5;4;5;0;12;12;12;oracle
GP;M;15;R;GT3;T;3;4;other;other;home;mother;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;4;1;2;1;0;10;11;12;oracle
MS;M;17;U;GT3;T;4;2;other;services;home;mother;2;2;0;no;yes;no;no;no;no;yes;no;5;4;2;2;5;1;5;8;5;11;oracle
GP;M;21;U;LE3;T;2;1;health;other;course;other;1;4;1;no;no;yes;no;yes;yes;yes;no;4;2;2;3;3;3;0;10;9;7;oracle
GP;M;15;R;GT3;T;4;4;teacher;other;other;mother;3;2;0;no;yes;no;no;yes;yes;yes;no;4;5;5;1;2;2;2;18;15;17;oracle
GP;M;15;U;GT3;A;4;1;health;services;reputation;mother;3;1;0;yes;yes;yes;yes;yes;yes;yes;yes;3;2;2;1;4;4;0;8;10;10;oracle
GP;M;19;R;GT3;T;2;3;other;other;home;other;1;2;0;no;no;no;no;yes;yes;yes;no;3;1;3;1;1;3;0;10;11;15;oracle
GP;M;16;U;GT3;T;3;3;teacher;other;course;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;1;1;1;4;12;10;9;12;oracle
GP;F;15;U;LE3;T;3;2;services;services;reputation;father;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;1;5;0;11;11;8;oracle
GP;M;18;U;GT3;T;4;1;teacher;other;reputation;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;2;2;1;2;5;0;12;9;10;oracle
GP;F;19;U;GT3;T;4;3;services;services;home;mother;1;2;1;yes;no;no;yes;yes;yes;no;yes;4;4;2;1;1;2;6;7;8;10;oracle
GP;F;17;U;GT3;A;4;2;services;other;course;mother;2;3;0;no;yes;no;yes;no;yes;yes;yes;4;3;2;1;1;3;0;8;6;8;oracle
GP;F;17;U;GT3;T;3;4;at_home;other;course;mother;2;2;1;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;3;1;0;7;5;8;oracle
GP;M;15;U;LE3;A;2;2;teacher;services;course;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;4;5;1;1;5;0;7;7;8;oracle
MS;F;17;U;LE3;T;4;4;services;other;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;no;3;2;5;1;1;5;0;13;10;12;oracle
GP;M;19;U;LE3;T;2;2;services;other;course;father;2;3;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;3;2;5;10;7;9;12;oracle
GP;F;17;R;GT3;T;2;1;at_home;other;course;mother;1;1;0;no;yes;no;yes;no;yes;yes;yes;4;3;2;4;2;3;2;9;10;10;oracle
GP;M;18;U;GT3;A;1;2;services;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;4;1;1;1;2;7;5;6;oracle
GP;F;17;U;LE3;T;4;4;other;other;other;mother;3;2;3;no;yes;no;yes;no;yes;no;yes;4;4;2;1;1;3;1;5;3;7;oracle
GP;F;17;U;GT3;T;3;3;services;at_home;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;5;3;4;1;4;4;6;13;12;9;oracle
GP;F;16;U;LE3;T;4;1;teacher;other;reputation;mother;1;1;0;yes;no;yes;yes;yes;yes;no;yes;3;3;3;1;1;5;3;10;11;11;oracle
MS;F;16;U;GT3;T;2;4;other;services;course;mother;3;1;3;no;yes;yes;no;yes;yes;yes;yes;3;2;3;2;3;5;3;5;6;11;oracle
GP;M;16;U;GT3;T;1;2;other;other;course;mother;1;1;0;no;yes;yes;no;no;yes;yes;yes;4;4;5;1;1;3;0;8;5;8;oracle
GP;F;15;U;LE3;T;4;2;health;health;course;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;5;5;5;1;1;5;0;11;11;11;oracle
GP;M;17;U;LE3;T;2;3;teacher;other;other;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;5;5;1;1;1;1;6;6;5;oracle
GP;M;18;U;GT3;T;2;4;at_home;other;reputation;mother;1;2;3;no;yes;no;no;no;yes;yes;no;4;5;3;2;1;5;5;11;9;10;oracle
GP;F;17;U;LE3;T;4;2;services;other;course;mother;1;1;0;no;no;no;no;yes;yes;no;yes;5;3;2;1;1;2;0;10;9;5;oracle
GP;M;16;U;LE3;T;4;4;teacher;other;course;mother;4;3;0;no;yes;no;yes;yes;yes;yes;no;5;2;2;4;4;3;0;12;8;6;oracle
GP;F;18;R;GT3;A;1;3;other;services;other;mother;1;2;1;yes;yes;no;yes;yes;yes;yes;yes;4;1;3;1;1;5;0;4;4;7;oracle
GP;F;16;U;LE3;A;3;3;other;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;5;3;4;1;2;3;8;11;14;14;oracle
GP;F;16;U;GT3;A;3;3;other;services;reputation;mother;1;4;0;no;yes;no;no;no;no;yes;no;5;3;2;1;3;3;18;16;14;15;oracle
MS;F;17;U;GT3;A;2;4;at_home;teacher;course;mother;4;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;3;1;2;5;0;6;5;7;oracle
GP;F;17;R;GT3;T;1;4;other;other;reputation;mother;2;1;0;no;no;yes;yes;yes;yes;no;no;5;3;3;2;3;3;0;13;12;11;oracle
GP;F;18;U;GT3;T;4;4;other;other;home;mother;2;3;0;yes;yes;yes;no;no;yes;yes;no;3;3;1;2;2;5;0;13;13;14;oracle
GP;M;19;U;LE3;T;4;3;teacher;teacher;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;4;3;1;2;3;3;11;10;10;oracle
GP;F;16;U;GT3;T;2;3;services;services;reputation;mother;1;2;2;yes;yes;no;yes;yes;yes;yes;no;3;5;3;1;3;1;38;11;13;15;oracle
GP;F;15;U;LE3;T;3;2;other;health;reputation;mother;1;2;2;no;no;no;yes;yes;yes;yes;no;4;3;3;3;4;4;6;10;9;12;oracle
GP;F;16;R;GT3;T;3;2;services;other;reputation;father;1;2;1;no;yes;no;no;yes;no;yes;no;3;5;5;1;1;3;0;8;9;9;oracle
GP;M;18;U;LE3;T;2;3;health;services;reputation;father;2;4;0;no;no;no;yes;yes;yes;yes;no;4;4;4;2;4;5;0;16;17;14;oracle
GP;M;16;U;LE3;A;3;1;health;at_home;reputation;father;1;3;3;no;no;yes;yes;yes;yes;yes;no;4;2;2;5;3;5;0;11;11;13;oracle
GP;F;18;U;GT3;T;4;4;services;services;reputation;mother;2;2;0;no;yes;no;yes;no;no;yes;yes;5;2;4;1;1;5;0;5;3;6;oracle
GP;M;15;U;GT3;A;4;3;services;other;course;mother;2;1;3;no;yes;yes;yes;yes;yes;yes;no;4;3;2;1;3;4;0;10;11;13;oracle
GP;F;15;U;GT3;T;2;1;at_home;other;home;mother;3;2;0;yes;yes;no;yes;no;yes;no;yes;4;3;5;1;3;5;22;8;5;5;oracle
GP;M;15;U;GT3;T;2;2;at_home;other;reputation;other;2;2;0;yes;yes;yes;yes;no;yes;yes;no;4;3;2;3;4;3;1;6;7;8;oracle
GP;F;16;U;GT3;T;2;4;other;other;course;mother;1;1;0;no;yes;no;yes;no;yes;no;no;4;3;2;1;1;3;0;8;7;7;oracle
GP;F;17;U;GT3;T;3;2;teacher;services;other;father;1;1;0;no;yes;yes;yes;yes;yes;yes;yes;5;3;3;1;2;2;0;12;13;10;oracle
GP;M;15;U;GT3;T;4;3;other;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;no;yes;3;3;4;1;1;5;0;8;9;9;oracle
GP;M;17;U;GT3;T;4;4;teacher;other;reputation;mother;3;1;2;no;no;no;yes;no;yes;yes;no;5;3;2;1;4;1;0;5;6;8;oracle
MS;F;18;U;GT3;A;3;3;other;services;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;1;3;10;12;11;10;oracle
GP;F;19;U;LE3;T;2;3;teacher;services;course;other;2;1;0;no;no;no;yes;no;yes;yes;no;3;2;3;1;2;1;10;12;10;12;oracle
GP;F;17;U;GT3;T;1;3;services;other;home;mother;3;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;5;1;1;5;30;15;15;17;oracle
GP;M;17;U;GT3;T;3;3;other;other;other;mother;1;2;3;no;no;no;no;yes;yes;yes;yes;4;5;5;2;3;2;6;7;8;9;oracle
GP;F;19;R;GT3;T;2;2;at_home;services;home;mother;1;2;0;no;yes;no;no;no;yes;no;no;3;4;2;1;2;3;0;10;9;11;oracle
MS;F;16;U;LE3;T;1;2;teacher;other;reputation;father;2;2;0;no;yes;no;no;yes;yes;yes;no;5;4;2;1;1;4;0;6;9;10;oracle
GP;F;16;U;LE3;T;4;1;other;services;home;mother;1;4;0;no;yes;yes;yes;yes;yes;yes;yes;4;2;3;1;3;5;2;7;10;10;oracle
GP;M;15;U;GT3;T;4;3;teacher;other;course;mother;2;2;1;no;yes;yes;no;yes;yes;yes;yes;5;3;3;1;3;4;9;8;8;7;oracle
GP;F;16;U;GT3;T;4;3;services;services;home;mother;1;2;0;yes;yes;yes;no;yes;yes;yes;no;4;1;4;1;1;5;0;10;9;11;oracle
MS;F;15;U;GT3;T;4;3;services;other;other;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;5;1;4;5;2;15;14;14;oracle
GP;M;15;U;GT3;A;4;3;other;services;course;father;1;2;0;no;yes;no;no;no;yes;yes;no;3;1;4;1;1;5;12;5;5;7;oracle
GP;M;16;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;no;no;yes;yes;no;yes;no;5;3;3;1;1;3;0;10;9;9;oracle
GP;F;18;R;LE3;T;4;2;other;other;course;mother;1;1;0;yes;no;yes;no;yes;yes;yes;no;5;3;3;2;3;5;2;14;13;12;oracle
GP;M;15;U;GT3;A;4;3;teacher;services;reputation;father;1;1;0;no;no;yes;no;yes;yes;yes;no;5;5;5;1;3;3;0;15;16;17;oracle
GP;F;16;U;GT3;T;2;3;services;other;course;mother;1;4;0;no;yes;no;yes;yes;yes;yes;yes;5;3;4;1;1;4;12;7;6;8;oracle
GP;F;16;U;GT3;T;1;2;teacher;teacher;course;father;1;1;0;no;yes;no;no;yes;yes;yes;no;5;3;3;1;3;5;24;11;13;15;oracle
GP;M;19;U;GT3;T;4;2;services;other;reputation;mother;2;1;0;no;no;yes;yes;yes;yes;yes;no;5;3;2;1;4;4;0;15;9;10;oracle
GP;F;16;U;GT3;T;3;4;services;teacher;home;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;4;1;2;2;3;5;36;12;12;16;oracle
GP;F;16;U;LE3;A;2;4;at_home;services;course;mother;1;4;0;no;yes;no;no;no;yes;no;no;4;3;3;1;1;3;0;10;9;6;oracle
GP;F;18;U;LE3;T;3;2;other;teacher;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;3;3;3;1;4;5;19;10;12;12;oracle
GP;F;16;R;GT3;T;2;2;at_home;services;reputation;father;1;3;1;yes;yes;no;no;no;yes;no;no;3;4;3;5;5;3;6;8;7;9;oracle
GP;M;18;U;LE3;T;3;1;services;teacher;home;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;5;2;2;1;3;4;0;6;8;9;oracle
GP;M;16;U;GT3;T;3;2;teacher;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;5;1;3;1;7;11;14;16;oracle
GP;F;18;U;GT3;T;3;2;health;other;reputation;father;2;3;0;yes;no;yes;yes;yes;yes;yes;yes;4;3;3;1;1;5;9;12;10;11;oracle
GP;F;17;R;GT3;T;4;4;other;services;home;mother;2;1;0;no;no;yes;yes;no;yes;yes;no;3;3;5;1;2;3;0;8;8;8;oracle
GP;F;15;U;GT3;T;2;1;teacher;other;other;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;5;3;2;1;1;5;0;8;9;8;oracle
GP;F;18;R;GT3;T;2;4;other;other;reputation;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;3;4;4;1;3;4;5;9;3;6;oracle
GP;M;15;U;GT3;T;3;2;other;at_home;other;mother;1;1;0;no;yes;yes;yes;no;yes;yes;no;5;4;3;3;4;2;23;8;10;13;oracle
GP;F;17;U;GT3;T;4;2;other;services;reputation;mother;1;2;0;yes;yes;yes;no;no;yes;yes;no;4;4;3;2;5;4;0;9;8;8;oracle
GP;M;19;U;LE3;A;2;2;other;services;course;mother;2;2;0;no;yes;yes;no;yes;yes;no;no;4;4;3;1;1;1;1;10;13;14;oracle
GP;F;16;U;LE3;T;3;4;teacher;services;course;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;5;5;4;4;3;11;6;5;7;oracle
GP;F;17;R;GT3;T;4;2;services;other;home;mother;1;4;0;no;yes;yes;no;yes;yes;no;no;3;3;3;5;5;1;2;15;12;12;oracle
GP;M;15;U;LE3;T;3;4;services;other;reputation;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;4;4;3;4;5;3;21;9;11;14;oracle
GP;M;16;U;GT3;T;4;2;teacher;other;other;father;2;2;0;no;yes;yes;no;yes;no;no;no;5;4;3;1;1;1;0;13;12;10;oracle
GP;F;19;U;LE3;T;3;3;health;other;home;father;1;1;0;yes;yes;no;no;yes;yes;yes;no;2;3;3;1;1;1;16;10;10;13;oracle
GP;M;15;U;LE3;T;4;3;services;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;no;no;3;3;3;1;1;2;7;5;8;9;oracle
GP;M;17;U;GT3;T;2;4;at_home;teacher;course;mother;1;1;0;no;no;no;no;no;no;no;yes;4;3;3;3;4;1;4;14;11;13;oracle
GP;F;18;U;GT3;T;4;4;services;teacher;home;mother;2;3;1;yes;yes;yes;no;yes;yes;yes;yes;5;4;4;3;5;5;2;5;4;6;oracle
GP;F;18;U;GT3;T;2;1;other;services;home;mother;3;3;0;no;no;no;yes;yes;yes;yes;no;4;4;4;1;3;2;0;5;0;4;oracle
GP;F;18;U;GT3;T;1;2;other;other;course;mother;1;2;0;no;no;yes;yes;yes;yes;no;no;2;3;2;1;1;5;0;13;11;11;security
GP;F;15;U;GT3;T;2;2;at_home;other;course;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;3;2;4;1;2;4;4;10;9;11;security
MS;F;16;U;GT3;T;1;4;at_home;teacher;course;other;1;1;2;no;no;yes;yes;no;yes;yes;yes;4;5;4;1;1;5;3;14;12;13;security
GP;F;17;U;GT3;A;2;2;at_home;services;home;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;5;4;5;1;4;5;27;9;8;11;security
GP;F;17;R;GT3;A;4;1;other;other;reputation;mother;2;3;2;no;no;yes;no;yes;yes;yes;no;4;2;4;1;2;5;3;12;11;10;security
GP;M;18;U;GT3;A;2;2;other;other;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;4;4;2;1;1;5;1;12;13;12;security
GP;M;16;U;GT3;T;4;3;teacher;other;home;mother;1;2;2;no;no;no;yes;no;yes;yes;no;4;3;4;1;1;4;3;15;15;12;security
GP;M;15;R;GT3;T;4;3;teacher;at_home;reputation;father;1;1;0;no;yes;yes;yes;yes;yes;yes;yes;5;3;5;2;2;4;8;7;5;8;security
GP;F;17;U;GT3;T;2;3;at_home;other;home;mother;2;2;0;no;no;yes;no;no;yes;yes;yes;5;3;5;1;1;5;0;11;14;13;security
GP;M;17;R;GT3;A;2;1;at_home;services;reputation;father;2;1;0;no;yes;yes;yes;no;yes;yes;no;4;3;2;1;3;2;0;11;12;10;security
GP;F;15;U;LE3;T;1;3;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;4;5;1;3;3;14;14;15;16;security
GP;M;15;U;LE3;T;4;2;health;other;reputation;mother;2;4;0;yes;yes;no;no;yes;no;yes;yes;4;4;2;4;5;4;1;11;10;11;security
GP;F;15;U;LE3;T;3;1;teacher;services;other;mother;3;3;0;no;no;yes;yes;yes;yes;yes;no;4;2;2;3;1;5;3;7;8;8;security
GP;M;18;U;GT3;A;4;4;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;2;2;2;4;3;0;7;4;4;security
GP;F;18;U;GT3;A;3;1;other;services;reputation;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;no;5;4;3;1;2;5;6;12;13;14;security
GP;F;17;U;GT3;T;4;2;teacher;services;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;2;1;4;0;11;15;12;security
MS;M;16;U;GT3;T;2;3;at_home;at_home;reputation;other;2;1;1;no;no;no;yes;no;yes;yes;no;5;4;2;2;3;4;0;7;10;9;security
MS;F;18;R;GT3;T;4;1;teacher;at_home;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;2;2;1;17;17;18;security
MS;M;16;U;LE3;T;4;4;teacher;other;course;father;1;2;0;no;yes;yes;yes;yes;yes;no;no;4;3;3;2;5;5;2;7;8;12;security
GP;M;19;U;LE3;T;3;4;at_home;other;course;father;1;1;0;no;yes;no;no;no;yes;yes;yes;5;4;4;3;5;5;0;16;16;16;security
GP;M;15;U;GT3;T;1;4;at_home;other;reputation;mother;4;4;1;no;yes;no;no;yes;yes;yes;no;5;3;4;1;4;5;9;14;13;15;security
GP;M;18;R;GT3;T;3;3;services;other;home;mother;2;3;0;no;no;no;yes;yes;no;yes;yes;3;3;4;2;2;5;0;6;4;5;security
GP;M;16;U;LE3;T;1;2;services;other;other;father;2;4;0;no;no;yes;no;no;yes;yes;no;5;5;4;1;1;3;9;18;18;17;security
GP;M;15;U;GT3;T;3;2;other;teacher;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;4;3;1;1;1;0;6;8;10;security
GP;M;17;U;LE3;T;1;3;teacher;services;reputation;mother;1;2;0;no;no;yes;yes;no;yes;no;no;5;1;3;1;1;5;0;12;11;11;security
GP;F;16;U;LE3;T;3;4;other;services;course;mother;1;2;1;no;yes;no;yes;yes;yes;yes;yes;4;5;4;1;3;5;0;3;0;3;security
MS;F;16;R;LE3;A;1;2;at_home;services;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;2;1;3;2;0;8;6;6;security
GP;F;18;U;LE3;T;4;4;services;other;course;mother;2;1;0;yes;yes;yes;no;no;yes;yes;yes;4;4;3;2;1;2;3;8;9;10;security
GP;M;17;U;GT3;T;4;3;other;other;home;mother;1;2;1;no;yes;no;yes;yes;yes;yes;no;5;5;2;1;2;1;0;5;2;4;security
GP;F;16;U;LE3;T;4;4;other;at_home;other;mother;3;1;2;no;yes;yes;no;yes;yes;yes;yes;3;3;3;4;4;4;1;9;11;14;security
GP;F;16;U;LE3;T;1;3;services;services;reputation;father;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;4;1;1;2;0;14;13;5;security
GP;F;16;U;GT3;T;2;2;other;other;reputation;mother;1;3;0;no;no;yes;no;no;yes;yes;no;5;3;2;1;3;3;0;7;6;8;security
GP;F;18;U;GT3;T;3;2;at_home;other;course;mother;1;2;1;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;1;3;0;7;9;11;security
MS;F;15;U;LE3;A;4;1;other;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;2;1;5;3;9;10;12;security
MS;M;16;U;GT3;T;2;3;other;other;course;father;2;3;0;no;yes;yes;yes;yes;yes;yes;no;3;3;3;1;1;1;0;9;13;12;security
GP;F;15;U;GT3;T;4;1;other;other;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;3;4;1;1;2;6;8;7;8;security
GP;M;15;U;LE3;T;1;3;services;services;home;father;2;3;0;no;yes;yes;no;yes;yes;yes;yes;3;5;4;1;1;2;0;8;8;10;security
GP;F;17;R;GT3;T;3;2;other;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;3;1;3;2;0;18;15;12;security
GP;M;19;U;GT3;A;3;2;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;no;no;3;4;5;4;3;3;1;9;9;10;security
GP;F;15;U;GT3;T;3;4;services;services;course;father;1;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;1;5;0;13;14;15;security
GP;M;16;U;GT3;T;2;2;teacher;other;course;mother;1;3;1;no;no;yes;no;yes;no;no;no;5;4;3;1;2;5;0;7;5;5;security
GP;M;15;U;GT3;T;3;0;other;other;reputation;mother;2;2;0;no;no;yes;no;yes;yes;yes;yes;3;4;3;1;3;1;0;16;18;17;security
GP;M;16;U;LE3;T;2;2;services;other;course;mother;1;4;0;no;yes;no;yes;yes;yes;no;no;5;1;2;1;1;3;1;15;13;15;security
GP;F;15;U;LE3;T;1;3;other;other;reputation;other;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;5;1;1;4;0;16;13;11;security
GP;F;15;U;LE3;T;4;3;other;other;reputation;mother;2;3;3;yes;yes;yes;yes;yes;yes;yes;no;3;1;2;1;1;5;27;9;12;12;security
GP;M;16;U;LE3;T;3;2;services;teacher;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;2;3;2;1;4;1;8;14;15;12;security
